MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,CRS_DEP_TIME,DEP_DELAY_NEW
8,5,DL,LGA,1630,0.0
8,5,DL,LGA,600,3.0
8,5,DL,LGA,1359,0.0
8,5,DL,LGA,1200,24.0
8,5,DL,LGA,730,16.0
8,5,DL,LGA,2045,0.0
8,5,DL,LGA,845,93.0
8,5,DL,LGA,1830,0.0
8,5,YX,JFK,1935,0.0
8,5,OO,LGA,1652,32.0
8,5,OO,LGA,1107,0.0
8,5,OO,HPN,620,0.0
8,5,OO,LGA,1915,0.0
8,5,OO,HPN,1803,0.0
8,5,OO,HPN,1200,61.0
8,5,UA,LGA,1815,43.0
8,5,UA,LGA,1300,112.0
8,5,UA,LGA,1500,2.0
8,5,UA,LGA,900,0.0
8,5,UA,LGA,1005,0.0
8,5,UA,LGA,800,1.0
8,5,UA,LGA,630,0.0
8,5,UA,LGA,2100,0.0
8,5,YX,LGA,700,0.0
8,6,AA,JFK,900,0.0
8,6,AA,JFK,1600,3.0
8,6,AA,LGA,2030,0.0
8,6,AA,LGA,1130,119.0
8,6,AA,LGA,600,0.0
8,6,AA,LGA,1030,0.0
8,6,AA,LGA,930,0.0
8,6,AA,LGA,1230,50.0
8,6,AA,LGA,1430,102.0
8,6,AA,LGA,1930,0.0
8,6,OO,HPN,705,11.0
8,6,OO,HPN,1630,0.0
8,6,OO,HPN,1200,0.0
8,6,YX,LGA,730,0.0
8,6,B6,JFK,807,0.0
8,6,B6,JFK,1321,0.0
8,6,9E,JFK,1155,0.0
8,6,9E,JFK,1459,3.0
8,6,9E,JFK,900,0.0
8,6,DL,LGA,1845,90.0
8,6,DL,LGA,845,0.0
8,6,DL,LGA,1200,0.0
8,6,DL,LGA,1415,0.0
8,6,YX,JFK,1959,15.0
8,6,OO,LGA,1915,17.0
8,6,OO,HPN,1803,16.0
8,6,UA,LGA,1300,0.0
8,6,UA,LGA,800,0.0
8,6,UA,LGA,1005,0.0
8,6,UA,LGA,1815,0.0
8,6,UA,LGA,630,11.0
8,6,UA,LGA,1500,0.0
8,6,UA,LGA,900,0.0
8,7,AA,LGA,830,0.0
8,7,AA,LGA,1530,0.0
8,7,AA,JFK,900,0.0
8,7,AA,LGA,930,3.0
8,7,AA,LGA,1130,0.0
8,7,AA,LGA,1030,0.0
8,7,AA,LGA,600,0.0
8,7,AA,LGA,1430,43.0
8,7,AA,LGA,1730,57.0
8,7,AA,LGA,1330,0.0
8,7,AA,LGA,1230,0.0
8,7,AA,LGA,1630,0.0
8,7,AA,LGA,730,0.0
8,7,OO,HPN,1630,22.0
8,7,OO,HPN,1200,13.0
8,7,OO,HPN,705,0.0
8,7,B6,JFK,807,17.0
8,7,B6,JFK,1321,25.0
8,7,9E,JFK,1155,0.0
8,7,9E,JFK,1459,5.0
8,7,9E,JFK,900,26.0
8,7,DL,LGA,1200,0.0
8,7,DL,LGA,845,0.0
8,7,DL,LGA,2045,85.0
8,7,DL,LGA,1359,0.0
8,7,DL,LGA,1845,7.0
8,7,DL,LGA,1630,0.0
8,7,YX,JFK,1935,2.0
8,7,OO,LGA,1652,0.0
8,7,OO,LGA,1915,99.0
8,7,OO,LGA,1107,0.0
8,7,OO,HPN,1803,0.0
8,7,OO,HPN,1200,0.0
8,7,OO,HPN,620,0.0
8,7,UA,LGA,1005,0.0
8,7,UA,LGA,630,0.0
8,7,UA,LGA,1300,0.0
8,7,UA,LGA,900,0.0
8,7,UA,LGA,2100,126.0
8,7,UA,LGA,1815,147.0
8,7,UA,LGA,800,0.0
8,7,UA,LGA,1500,0.0
8,7,YX,LGA,700,0.0
8,1,AA,LGA,830,0.0
8,1,AA,LGA,930,0.0
8,1,AA,LGA,1130,0.0
8,1,AA,LGA,1330,48.0
8,1,AA,LGA,1030,7.0
8,1,AA,LGA,1430,0.0
8,1,AA,JFK,900,1.0
8,1,AA,LGA,600,0.0
8,1,AA,LGA,1230,32.0
8,1,AA,LGA,730,30.0
8,1,AA,LGA,1530,0.0
8,1,AA,LGA,1630,0.0
8,1,OO,HPN,1630,11.0
8,1,OO,HPN,705,0.0
8,1,OO,HPN,1200,0.0
8,1,B6,JFK,807,0.0
8,1,9E,JFK,1155,137.0
8,1,9E,JFK,900,0.0
8,1,DL,LGA,1630,21.0
8,1,DL,LGA,1359,0.0
8,1,DL,LGA,1159,0.0
8,1,DL,LGA,1830,3.0
8,1,DL,LGA,730,0.0
8,1,OO,LGA,1107,0.0
8,1,OO,HPN,1803,26.0
8,1,OO,HPN,1200,0.0
8,1,OO,HPN,620,0.0
8,1,UA,LGA,1005,0.0
8,1,UA,LGA,1300,52.0
8,1,UA,LGA,900,0.0
8,1,UA,LGA,800,3.0
8,1,UA,LGA,630,3.0
8,1,YX,LGA,700,0.0
8,2,AA,LGA,1130,1.0
8,2,AA,LGA,1630,19.0
8,2,AA,LGA,1230,0.0
8,2,AA,JFK,900,0.0
8,2,AA,JFK,1600,26.0
8,2,AA,LGA,1430,16.0
8,2,AA,LGA,1830,154.0
8,2,AA,LGA,930,0.0
8,2,AA,LGA,600,0.0
8,2,AA,LGA,730,0.0
8,2,AA,LGA,830,7.0
8,2,AA,LGA,1530,0.0
8,2,AA,LGA,1330,0.0
8,2,AA,LGA,1730,5.0
8,2,AA,LGA,1030,0.0
8,2,AA,LGA,2030,0.0
8,2,AA,LGA,1930,16.0
8,2,OO,HPN,705,0.0
8,2,OO,HPN,1200,3.0
8,2,OO,HPN,1630,16.0
8,2,B6,JFK,1321,0.0
8,2,9E,JFK,1459,57.0
8,2,9E,JFK,1155,0.0
8,2,9E,JFK,900,0.0
8,2,DL,LGA,600,0.0
8,2,DL,LGA,730,0.0
8,2,DL,LGA,1159,127.0
8,2,DL,LGA,1359,0.0
8,2,DL,LGA,845,52.0
8,2,DL,LGA,1830,0.0
8,2,DL,LGA,2045,36.0
8,2,DL,LGA,1630,67.0
8,2,YX,JFK,1935,0.0
8,2,OO,LGA,1915,0.0
8,2,OO,LGA,1107,38.0
8,2,OO,LGA,1652,0.0
8,2,OO,HPN,620,0.0
8,2,OO,HPN,1803,2.0
8,2,OO,HPN,1200,0.0
8,2,UA,LGA,1815,76.0
8,2,UA,LGA,900,65.0
8,2,UA,LGA,1005,0.0
8,2,UA,LGA,2100,44.0
8,2,UA,LGA,1300,0.0
8,2,UA,LGA,630,0.0
8,2,UA,LGA,1500,0.0
8,2,UA,LGA,800,0.0
8,2,YX,LGA,700,0.0
8,3,AA,JFK,900,0.0
8,3,AA,LGA,1930,21.0
8,3,AA,LGA,930,0.0
8,3,AA,JFK,1600,0.0
8,3,AA,LGA,1530,0.0
8,3,AA,LGA,1130,0.0
8,3,AA,LGA,1830,0.0
8,3,AA,LGA,730,0.0
8,3,AA,LGA,1430,0.0
8,3,AA,LGA,600,0.0
8,3,AA,LGA,1330,0.0
8,3,AA,LGA,1230,0.0
8,3,AA,LGA,2030,0.0
8,3,AA,LGA,1030,0.0
8,3,AA,LGA,1630,0.0
8,3,AA,LGA,1730,0.0
8,3,AA,LGA,830,0.0
8,3,OO,HPN,1630,0.0
8,3,OO,HPN,1200,0.0
8,3,OO,HPN,705,0.0
8,3,B6,JFK,807,12.0
8,3,B6,JFK,1321,0.0
8,3,9E,JFK,1459,21.0
8,3,9E,JFK,900,0.0
8,3,9E,JFK,1155,2.0
8,3,DL,LGA,2045,74.0
8,3,DL,LGA,600,0.0
8,3,DL,LGA,1359,0.0
8,3,DL,LGA,845,0.0
8,3,DL,LGA,1159,0.0
8,3,DL,LGA,1830,9.0
8,3,DL,LGA,1630,0.0
8,3,DL,LGA,730,0.0
8,3,YX,JFK,1935,0.0
8,3,OO,LGA,1107,0.0
8,3,OO,LGA,1915,0.0
8,3,OO,LGA,1652,0.0
8,3,OO,HPN,1200,0.0
8,3,OO,HPN,620,0.0
8,3,OO,HPN,1803,0.0
8,3,UA,LGA,1815,0.0
8,3,UA,LGA,1300,0.0
8,3,UA,LGA,1005,0.0
8,3,UA,LGA,900,0.0
8,3,UA,LGA,630,0.0
8,3,UA,LGA,2100,0.0
8,3,UA,LGA,1500,0.0
8,3,UA,LGA,800,0.0
8,3,YX,LGA,700,30.0
8,4,AA,JFK,900,0.0
8,4,AA,JFK,1600,0.0
8,4,AA,LGA,930,0.0
8,4,AA,LGA,1430,98.0
8,4,AA,LGA,830,0.0
8,4,AA,LGA,1130,0.0
8,4,AA,LGA,1030,0.0
8,4,AA,LGA,600,0.0
8,4,AA,LGA,1930,4.0
8,4,AA,LGA,1530,0.0
8,4,AA,LGA,730,0.0
8,4,AA,LGA,1630,0.0
8,4,AA,LGA,2030,0.0
8,4,AA,LGA,1330,1.0
8,4,AA,LGA,1730,12.0
8,4,AA,LGA,1830,89.0
8,4,AA,LGA,1230,0.0
8,4,OO,HPN,705,0.0
8,4,OO,HPN,1200,0.0
8,4,OO,HPN,1630,0.0
8,4,B6,JFK,807,0.0
8,4,B6,JFK,1321,0.0
8,4,9E,JFK,1155,0.0
8,4,9E,JFK,1459,0.0
8,4,9E,JFK,900,0.0
8,4,DL,LGA,1359,0.0
8,4,DL,LGA,1830,0.0
8,4,DL,LGA,600,0.0
8,4,DL,LGA,730,0.0
8,4,DL,LGA,2045,0.0
8,4,DL,LGA,1630,0.0
8,4,DL,LGA,845,98.0
8,4,DL,LGA,1159,0.0
8,4,YX,JFK,1935,0.0
8,4,OO,LGA,1107,2.0
8,4,OO,LGA,1915,0.0
8,4,OO,LGA,1652,0.0
8,4,OO,HPN,620,0.0
8,4,OO,HPN,1200,0.0
8,4,OO,HPN,1803,0.0
8,4,UA,LGA,1005,0.0
8,4,UA,LGA,1300,0.0
8,4,UA,LGA,1500,0.0
8,4,UA,LGA,900,0.0
8,4,UA,LGA,1815,0.0
8,4,UA,LGA,630,0.0
8,4,UA,LGA,2100,28.0
8,4,UA,LGA,800,0.0
8,4,YX,LGA,700,0.0
8,5,AA,JFK,900,0.0
8,5,AA,JFK,1600,3.0
8,5,AA,LGA,2030,93.0
8,5,AA,LGA,930,0.0
8,5,AA,LGA,1830,0.0
8,5,AA,LGA,1030,0.0
8,5,AA,LGA,1430,0.0
8,5,AA,LGA,1130,0.0
8,5,AA,LGA,830,0.0
8,5,AA,LGA,1530,15.0
8,5,AA,LGA,1630,38.0
8,5,AA,LGA,730,0.0
8,5,AA,LGA,1930,92.0
8,5,AA,LGA,1330,0.0
8,5,AA,LGA,1730,14.0
8,5,AA,LGA,600,0.0
8,5,AA,LGA,1230,8.0
8,5,OO,HPN,1630,0.0
8,5,OO,HPN,1200,0.0
8,5,OO,HPN,705,0.0
8,5,B6,JFK,1321,0.0
8,5,B6,JFK,807,25.0
8,5,9E,JFK,1155,0.0
8,5,9E,JFK,900,0.0
8,5,9E,JFK,1459,0.0
8,5,DL,LGA,600,0.0
8,5,DL,LGA,1359,0.0
8,5,DL,LGA,1830,0.0
8,5,DL,LGA,730,0.0
8,5,DL,LGA,2045,21.0
8,5,DL,LGA,845,0.0
8,5,DL,LGA,1630,7.0
8,5,DL,LGA,1159,0.0
8,5,YX,JFK,1935,33.0
8,5,OO,LGA,1652,0.0
8,5,OO,LGA,1107,21.0
8,5,OO,LGA,1915,0.0
8,5,OO,HPN,1803,0.0
8,5,OO,HPN,620,0.0
8,5,OO,HPN,1200,0.0
8,5,UA,LGA,1815,30.0
8,5,UA,LGA,900,0.0
8,5,UA,LGA,1005,0.0
8,5,UA,LGA,800,0.0
8,5,UA,LGA,1300,13.0
8,5,UA,LGA,1500,11.0
8,5,UA,LGA,630,0.0
8,5,UA,LGA,2100,0.0
8,5,YX,LGA,700,0.0
8,6,AA,JFK,900,0.0
8,6,AA,JFK,1600,0.0
8,6,AA,LGA,930,0.0
8,6,AA,LGA,2030,0.0
8,6,AA,LGA,1930,0.0
8,6,AA,LGA,1730,0.0
8,6,AA,LGA,1130,0.0
8,6,AA,LGA,1230,0.0
8,6,AA,LGA,600,0.0
8,6,AA,LGA,1030,0.0
8,6,AA,LGA,1430,0.0
8,6,OO,HPN,705,0.0
8,6,OO,HPN,1630,0.0
8,6,OO,HPN,1200,12.0
8,6,YX,LGA,730,0.0
8,6,B6,JFK,1321,0.0
8,6,B6,JFK,807,0.0
8,6,9E,JFK,900,0.0
8,6,9E,JFK,1155,0.0
8,6,9E,JFK,1459,0.0
8,6,DL,LGA,1415,0.0
8,6,DL,LGA,1845,59.0
8,6,DL,LGA,845,0.0
8,6,DL,LGA,1159,0.0
8,6,YX,JFK,1959,0.0
8,6,OO,LGA,1915,0.0
8,6,OO,HPN,1803,0.0
8,6,OO,HPN,620,4.0
8,6,UA,LGA,1300,75.0
8,6,UA,LGA,630,0.0
8,6,UA,LGA,1815,0.0
8,6,UA,LGA,1005,0.0
8,6,UA,LGA,800,0.0
8,6,UA,LGA,1500,1.0
8,6,UA,LGA,900,0.0
8,6,UA,LGA,1652,0.0
8,6,YX,LGA,700,0.0
8,7,AA,JFK,900,0.0
8,7,AA,LGA,1530,0.0
8,7,AA,LGA,930,0.0
8,7,AA,LGA,1130,0.0
8,7,AA,LGA,1430,29.0
8,7,AA,JFK,1600,70.0
8,7,AA,LGA,1030,0.0
8,7,AA,LGA,2030,91.0
8,7,AA,LGA,1930,53.0
8,7,AA,LGA,1630,57.0
8,7,AA,LGA,1230,21.0
8,7,AA,LGA,830,0.0
8,7,AA,LGA,600,80.0
8,7,AA,LGA,730,13.0
8,7,AA,LGA,1330,0.0
8,7,OO,HPN,1200,0.0
8,7,OO,HPN,705,136.0
8,7,OO,HPN,1630,4.0
8,7,B6,JFK,1321,2.0
8,7,B6,JFK,807,0.0
8,7,9E,JFK,1155,0.0
8,7,9E,JFK,900,0.0
8,7,9E,JFK,1459,5.0
8,7,DL,LGA,845,0.0
8,7,DL,LGA,1845,0.0
8,7,DL,LGA,1359,0.0
8,7,DL,LGA,1630,0.0
8,7,DL,LGA,2045,0.0
8,7,DL,LGA,1159,0.0
8,7,YX,JFK,1935,32.0
8,7,OO,LGA,1915,66.0
8,7,OO,LGA,1107,0.0
8,7,OO,HPN,1200,0.0
8,7,OO,LGA,1652,41.0
8,7,OO,HPN,1803,109.0
8,7,OO,HPN,620,0.0
8,7,UA,LGA,1005,0.0
8,7,UA,LGA,1300,0.0
8,7,UA,LGA,630,0.0
8,7,UA,LGA,900,66.0
8,7,UA,LGA,1500,0.0
8,7,UA,LGA,2100,1.0
8,7,UA,LGA,1815,79.0
8,7,UA,LGA,800,0.0
8,7,YX,LGA,700,0.0
8,1,AA,LGA,730,0.0
8,1,AA,LGA,830,0.0
8,1,AA,LGA,1130,0.0
8,1,AA,LGA,930,117.0
8,1,AA,LGA,1330,93.0
8,1,AA,LGA,1030,0.0
8,1,AA,LGA,600,0.0
8,1,AA,LGA,1230,142.0
8,1,OO,HPN,705,0.0
8,1,OO,HPN,1200,172.0
8,1,B6,JFK,807,0.0
8,1,B6,JFK,1321,14.0
8,1,9E,JFK,900,0.0
8,1,9E,JFK,1155,58.0
8,1,9E,JFK,1459,155.0
8,1,DL,LGA,1159,0.0
8,1,DL,LGA,1359,81.0
8,1,DL,LGA,1630,88.0
8,1,DL,LGA,845,0.0
8,1,DL,LGA,730,0.0
8,1,DL,LGA,600,0.0
8,1,OO,LGA,1107,94.0
8,1,OO,HPN,1803,5.0
8,1,OO,HPN,620,0.0
8,1,UA,LGA,900,0.0
8,1,UA,LGA,630,0.0
8,1,UA,LGA,1005,0.0
8,1,UA,LGA,800,0.0
8,1,UA,LGA,1500,177.0
8,1,UA,LGA,2100,179.0
8,1,YX,LGA,700,0.0
8,2,AA,JFK,900,0.0
8,2,AA,JFK,1600,13.0
8,2,AA,LGA,730,0.0
8,2,AA,LGA,1230,0.0
8,2,AA,LGA,1130,0.0
8,2,AA,LGA,600,0.0
8,2,AA,LGA,1630,0.0
8,2,AA,LGA,1430,6.0
8,2,AA,LGA,1030,0.0
8,2,AA,LGA,1330,9.0
8,2,AA,LGA,830,0.0
8,2,AA,LGA,1530,2.0
8,2,AA,LGA,1730,0.0
8,2,OO,HPN,1630,0.0
8,2,B6,JFK,807,2.0
8,2,B6,JFK,1321,0.0
8,2,9E,JFK,900,13.0
8,2,9E,JFK,1155,0.0
8,2,9E,JFK,1459,0.0
8,2,DL,LGA,600,0.0
8,2,DL,LGA,730,0.0
8,2,DL,LGA,2045,0.0
8,2,DL,LGA,1830,0.0
8,2,DL,LGA,1159,0.0
8,2,DL,LGA,1359,0.0
8,2,DL,LGA,1630,62.0
8,2,YX,JFK,1935,45.0
8,2,OO,LGA,1107,0.0
8,2,OO,LGA,1652,23.0
8,2,OO,HPN,1803,0.0
8,2,OO,HPN,1200,0.0
8,2,UA,LGA,1815,0.0
8,2,UA,LGA,1005,0.0
8,2,UA,LGA,900,0.0
8,2,UA,LGA,1300,0.0
8,2,UA,LGA,630,0.0
8,2,UA,LGA,1500,1.0
8,2,UA,LGA,800,0.0
8,2,YX,LGA,700,0.0
8,3,AA,JFK,900,7.0
8,3,AA,JFK,1600,0.0
8,3,AA,LGA,1930,27.0
8,3,AA,LGA,1830,0.0
8,3,AA,LGA,930,0.0
8,3,AA,LGA,1130,0.0
8,3,AA,LGA,1230,0.0
8,3,AA,LGA,730,0.0
8,3,AA,LGA,1430,0.0
8,3,AA,LGA,1530,0.0
8,3,AA,LGA,2030,35.0
8,3,AA,LGA,1730,0.0
8,3,AA,LGA,1630,0.0
8,3,AA,LGA,600,0.0
8,3,AA,LGA,1030,42.0
8,3,OO,HPN,1630,0.0
8,3,OO,HPN,1200,93.0
8,3,OO,HPN,705,0.0
8,3,B6,JFK,1321,0.0
8,3,B6,JFK,807,0.0
8,3,9E,JFK,1155,0.0
8,3,9E,JFK,900,35.0
8,3,9E,JFK,1459,0.0
8,3,DL,LGA,1630,15.0
8,3,DL,LGA,845,66.0
8,3,DL,LGA,2045,0.0
8,3,DL,LGA,600,0.0
8,3,DL,LGA,1159,16.0
8,3,DL,LGA,1830,0.0
8,3,DL,LGA,730,0.0
8,3,DL,LGA,1359,0.0
8,3,YX,JFK,1935,6.0
8,3,OO,LGA,1107,0.0
8,3,OO,LGA,1652,6.0
8,3,OO,LGA,1915,0.0
8,3,OO,HPN,620,0.0
8,3,OO,HPN,1803,0.0
8,3,OO,HPN,1200,0.0
8,3,UA,LGA,1815,0.0
8,3,UA,LGA,1300,7.0
8,3,UA,LGA,1005,0.0
8,3,UA,LGA,900,0.0
8,3,UA,LGA,1500,0.0
8,3,UA,LGA,630,0.0
8,3,UA,LGA,2100,0.0
8,3,YX,LGA,700,66.0
9,4,AA,LGA,830,0.0
9,4,AA,LGA,1530,0.0
9,4,AA,LGA,730,0.0
9,4,AA,LGA,1830,0.0
9,4,AA,LGA,930,0.0
9,4,AA,LGA,600,0.0
9,4,AA,LGA,1130,0.0
9,4,AA,LGA,1230,0.0
9,4,AA,LGA,1630,0.0
9,4,AA,LGA,2030,6.0
9,4,AA,LGA,1430,0.0
9,4,AA,LGA,1930,7.0
9,4,AA,LGA,1730,0.0
9,4,AA,LGA,1330,0.0
9,4,AA,JFK,900,0.0
9,4,AA,JFK,1600,0.0
9,4,AA,LGA,1030,0.0
9,4,OO,HPN,1630,0.0
9,4,OO,HPN,1200,0.0
9,4,OO,HPN,705,0.0
9,4,B6,JFK,1321,0.0
9,4,B6,JFK,807,76.0
9,4,9E,JFK,1459,23.0
9,4,9E,JFK,1155,0.0
9,4,DL,LGA,1630,0.0
9,4,DL,LGA,600,5.0
9,4,DL,LGA,1340,2.0
9,4,DL,LGA,1830,0.0
9,4,DL,LGA,730,0.0
9,4,DL,LGA,2045,0.0
9,4,DL,LGA,1159,0.0
9,4,DL,LGA,845,0.0
9,4,YX,JFK,1935,19.0
9,4,OO,LGA,1652,0.0
9,4,OO,LGA,1915,0.0
9,4,OO,LGA,1107,14.0
9,4,OO,HPN,620,115.0
9,4,OO,HPN,1803,0.0
9,4,OO,HPN,1200,0.0
9,4,UA,LGA,1815,0.0
9,4,UA,LGA,1300,0.0
9,4,UA,LGA,900,0.0
9,4,UA,LGA,1005,0.0
9,4,UA,LGA,2100,0.0
9,4,UA,LGA,630,0.0
9,4,UA,LGA,800,0.0
9,4,YX,LGA,700,0.0
9,4,YX,LGA,1500,0.0
9,5,AA,JFK,900,0.0
9,5,AA,JFK,1600,0.0
9,5,AA,LGA,1630,16.0
9,5,AA,LGA,1730,0.0
9,5,AA,LGA,1130,0.0
9,5,AA,LGA,930,0.0
9,5,AA,LGA,1530,3.0
9,5,AA,LGA,2030,51.0
9,5,AA,LGA,1330,0.0
9,5,AA,LGA,1030,0.0
9,5,AA,LGA,1230,82.0
9,5,AA,LGA,1930,3.0
9,5,AA,LGA,830,0.0
9,5,AA,LGA,1430,0.0
9,5,AA,LGA,600,134.0
9,5,OO,HPN,705,0.0
9,5,OO,HPN,1630,0.0
9,5,OO,HPN,1200,0.0
9,5,B6,JFK,807,1.0
9,5,B6,JFK,1321,39.0
9,5,9E,JFK,1155,0.0
9,5,9E,JFK,1459,97.0
9,5,9E,JFK,900,0.0
9,5,DL,LGA,730,0.0
9,5,DL,LGA,1340,0.0
9,5,DL,LGA,600,0.0
9,5,DL,LGA,1830,79.0
9,5,DL,LGA,845,0.0
9,5,DL,LGA,1159,0.0
9,5,DL,LGA,1630,0.0
9,5,DL,LGA,2045,0.0
9,5,YX,JFK,1935,0.0
9,5,OO,LGA,1915,0.0
9,5,OO,LGA,1652,0.0
9,5,OO,LGA,1107,0.0
9,5,OO,HPN,1200,0.0
9,5,OO,HPN,1803,0.0
9,5,OO,HPN,620,3.0
9,5,UA,LGA,1815,0.0
9,5,UA,LGA,1300,0.0
9,5,UA,LGA,900,0.0
9,5,UA,LGA,1005,0.0
9,5,UA,LGA,630,0.0
9,5,UA,LGA,2100,0.0
9,5,UA,LGA,800,0.0
9,5,YX,LGA,1500,0.0
9,5,YX,LGA,700,0.0
9,6,AA,LGA,2030,57.0
9,6,AA,JFK,900,0.0
9,6,AA,JFK,1600,9.0
9,6,AA,LGA,930,0.0
9,6,AA,LGA,1130,0.0
9,6,AA,LGA,600,0.0
9,6,AA,LGA,1930,0.0
9,6,AA,LGA,1230,0.0
9,6,AA,LGA,1030,12.0
9,6,AA,LGA,1430,30.0
9,6,AA,LGA,1730,0.0
9,6,OO,HPN,705,0.0
9,6,OO,HPN,1630,23.0
9,6,OO,HPN,1200,0.0
9,6,YX,LGA,730,0.0
9,6,B6,JFK,1321,73.0
9,6,B6,JFK,807,0.0
9,6,9E,JFK,900,0.0
9,6,9E,JFK,1459,0.0
9,6,9E,JFK,1155,0.0
9,6,DL,LGA,845,4.0
9,6,DL,LGA,1845,0.0
9,6,DL,LGA,1159,0.0
9,6,DL,LGA,1340,0.0
9,6,YX,JFK,1959,16.0
9,6,OO,LGA,1915,0.0
9,6,OO,HPN,620,0.0
9,6,OO,HPN,1803,0.0
9,6,UA,LGA,1815,0.0
9,6,UA,LGA,800,0.0
9,6,UA,LGA,1300,0.0
9,6,UA,LGA,1005,0.0
9,6,UA,LGA,1652,0.0
9,6,UA,LGA,630,0.0
9,6,UA,LGA,900,0.0
9,6,YX,LGA,700,0.0
9,6,YX,LGA,1500,0.0
9,7,AA,LGA,730,0.0
9,7,AA,JFK,900,0.0
9,7,AA,JFK,1600,52.0
9,7,AA,LGA,1930,3.0
9,7,AA,LGA,1130,0.0
9,7,AA,LGA,1430,0.0
9,7,AA,LGA,600,0.0
9,7,AA,LGA,1330,0.0
9,7,AA,LGA,930,0.0
9,7,AA,LGA,1630,0.0
9,7,AA,LGA,830,0.0
9,7,AA,LGA,1530,0.0
9,7,AA,LGA,1730,0.0
9,7,AA,LGA,2030,0.0
9,7,AA,LGA,1830,0.0
9,7,OO,HPN,1630,0.0
9,7,OO,HPN,1200,0.0
9,7,OO,HPN,705,0.0
9,7,B6,JFK,1321,169.0
9,7,B6,JFK,807,44.0
9,7,9E,JFK,1459,0.0
9,7,9E,JFK,1155,0.0
9,7,9E,JFK,900,0.0
9,7,DL,LGA,1159,0.0
9,7,DL,LGA,845,0.0
9,7,DL,LGA,2045,8.0
9,7,DL,LGA,1340,18.0
9,7,DL,LGA,1845,0.0
9,7,DL,LGA,1630,0.0
9,7,YX,JFK,1959,75.0
9,7,OO,LGA,1652,1.0
9,7,OO,LGA,1107,0.0
9,7,OO,LGA,1915,17.0
9,7,OO,HPN,1200,0.0
9,7,OO,HPN,620,0.0
9,7,OO,HPN,1803,0.0
9,7,UA,LGA,1005,0.0
9,7,UA,LGA,630,0.0
9,7,UA,LGA,1300,0.0
9,7,UA,LGA,2100,0.0
9,7,UA,LGA,900,0.0
9,7,UA,LGA,1815,0.0
9,7,UA,LGA,800,0.0
9,7,YX,LGA,700,0.0
9,7,YX,LGA,1500,2.0
9,1,AA,JFK,900,0.0
9,1,AA,JFK,1600,0.0
9,1,AA,LGA,2030,0.0
9,1,AA,LGA,930,0.0
9,1,AA,LGA,1830,16.0
9,1,AA,LGA,1030,0.0
9,1,AA,LGA,1130,0.0
9,1,AA,LGA,1230,0.0
9,1,AA,LGA,1530,61.0
9,1,AA,LGA,600,0.0
9,1,AA,LGA,1730,0.0
9,1,AA,LGA,730,0.0
9,1,AA,LGA,1430,0.0
9,1,AA,LGA,830,0.0
9,1,AA,LGA,1630,0.0
9,1,AA,LGA,1330,0.0
9,1,AA,LGA,1930,23.0
9,1,OO,HPN,705,0.0
9,1,OO,HPN,1630,61.0
9,1,OO,HPN,1200,0.0
9,1,B6,JFK,1321,0.0
9,1,B6,JFK,807,0.0
9,1,9E,JFK,1155,0.0
9,1,9E,JFK,1459,25.0
9,1,9E,JFK,900,0.0
9,1,DL,LGA,600,0.0
9,1,DL,LGA,1340,61.0
9,1,DL,LGA,845,2.0
9,1,DL,LGA,1159,5.0
9,1,DL,LGA,730,0.0
9,1,DL,LGA,2045,0.0
9,1,DL,LGA,1830,0.0
9,1,DL,LGA,1630,0.0
9,1,YX,JFK,1935,0.0
9,1,OO,LGA,1652,0.0
9,1,OO,LGA,1107,0.0
9,1,OO,LGA,1915,0.0
9,1,OO,HPN,1803,0.0
9,1,OO,HPN,1200,0.0
9,1,OO,HPN,620,0.0
9,1,UA,LGA,1815,107.0
9,1,UA,LGA,900,0.0
9,1,UA,LGA,1005,0.0
9,1,UA,LGA,1300,0.0
9,1,UA,LGA,630,0.0
9,1,UA,LGA,2100,0.0
9,1,UA,LGA,800,0.0
9,1,YX,LGA,700,0.0
9,1,YX,LGA,1500,11.0
9,2,AA,JFK,900,0.0
9,2,AA,LGA,1830,33.0
9,2,AA,JFK,1600,0.0
9,2,AA,LGA,600,0.0
9,2,AA,LGA,930,0.0
9,2,AA,LGA,730,0.0
9,2,AA,LGA,1430,0.0
9,2,AA,LGA,1130,0.0
9,2,AA,LGA,1230,0.0
9,2,AA,LGA,1930,40.0
9,2,AA,LGA,1030,5.0
9,2,AA,LGA,1330,0.0
9,2,AA,LGA,1730,0.0
9,2,AA,LGA,1530,0.0
9,2,AA,LGA,830,0.0
9,2,AA,LGA,2030,54.0
9,2,AA,LGA,1630,0.0
9,2,OO,HPN,705,0.0
9,2,OO,HPN,1630,0.0
9,2,OO,HPN,1200,0.0
9,2,B6,JFK,1321,0.0
9,2,B6,JFK,807,0.0
9,2,9E,JFK,1205,0.0
9,2,9E,JFK,820,0.0
9,2,DL,LGA,1330,0.0
9,2,DL,LGA,1830,0.0
9,2,DL,LGA,1130,8.0
9,2,DL,LGA,600,0.0
9,2,DL,LGA,730,0.0
9,2,DL,LGA,2030,17.0
9,2,DL,LGA,1630,41.0
9,2,YX,JFK,1929,22.0
9,2,YX,JFK,1555,1.0
9,2,OO,LGA,1656,16.0
9,2,OO,LGA,1107,0.0
9,2,OO,LGA,1915,6.0
