"MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","ORIGIN","DEST","CRS_DEP_TIME","DEP_DELAY_NEW"
"7","4","DL","JFK","DFW","1759","0.0"
"3","6","DL","JFK","LAX","905","7.0"
"3","4","DL","LGA","ATL","1225","0.0"
"11","3","AA","LGA","DFW","729","0.0"
"7","1","DL","JFK","LAX","700","115.0"
"7","6","DL","JFK","LAX","700","0.0"
"4","3","AA","LGA","ORD","730","0.0"
"12","5","AA","LGA","ORD","600","0.0"
"8","7","OO","JFK","ORD","1935","0.0"
"2","2","AA","JFK","LAX","1030","0.0"
"7","6","AA","JFK","PHX","720","0.0"
"4","6","AA","LGA","DFW","729","0.0"
"2","6","DL","JFK","LAX","900","0.0"
"12","5","B6","JFK","LAX","800","0.0"
"2","1","DL","LGA","ORD","600","0.0"
"12","2","UA","LGA","ORD","1500","14.0"
"9","4","9E","JFK","ORD","1459","23.0"
"9","3","AA","JFK","LAX","1030","0.0"
"8","4","UA","LGA","ORD","1500","0.0"
"2","1","DL","LGA","DFW","825","0.0"
"6","6","AA","LGA","DFW","740","0.0"
"8","3","WN","LGA","ATL","1550","16.0"
"2","4","DL","JFK","PHX","700","0.0"
"8","2","DL","LGA","ATL","800","0.0"
"4","3","AA","JFK","ORD","1729","0.0"
"5","4","DL","JFK","LAX","1700","0.0"
"10","2","DL","JFK","ATL","1748","13.0"
"9","5","9E","JFK","ORD","1220","0.0"
"8","5","DL","JFK","ATL","840","0.0"
"9","6","DL","JFK","LAX","905","1.0"
"8","3","F9","LGA","ATL","1059","0.0"
"8","6","AA","JFK","LAX","2100","19.0"
"10","6","DL","JFK","LAX","1755","0.0"
"10","7","DL","LGA","ORD","1635","0.0"
"11","3","DL","JFK","DFW","1745","0.0"
"10","3","AA","JFK","LAX","1530","0.0"
"2","6","B6","JFK","LAX","1530","0.0"
"10","1","DL","LGA","ATL","1359","0.0"
"10","7","DL","LGA","ATL","1500","0.0"
"9","1","AA","LGA","DFW","1600","1.0"
"5","7","AA","LGA","ORD","1846","0.0"
"9","3","AA","JFK","LAX","1030","0.0"
"9","7","AA","LGA","DFW","1600","0.0"
"6","7","AA","LGA","ORD","1608","0.0"
"10","1","DL","LGA","ATL","1200","23.0"
"10","3","DL","LGA","ORD","1625","0.0"
"6","4","AA","JFK","ORD","820","0.0"
"3","6","DL","JFK","ATL","600","0.0"
"8","7","AA","JFK","LAX","730","41.0"
"3","3","AA","LGA","ORD","1130","0.0"
"8","2","DL","JFK","PHX","1845","0.0"
"8","2","DL","LGA","ATL","1859","66.0"
"9","2","B6","JFK","ATL","2100","0.0"
"4","6","YX","LGA","ATL","1930","0.0"
"9","5","DL","JFK","ATL","608","156.0"
"6","2","DL","LGA","ATL","1700","13.0"
"8","5","AA","LGA","DFW","829","0.0"
"2","5","DL","JFK","LAX","1345","0.0"
"3","4","AA","LGA","ORD","1340","0.0"
"9","5","DL","LGA","DFW","1229","0.0"
"6","2","AA","JFK","ORD","1549","0.0"
"11","2","DL","JFK","LAX","700","0.0"
"5","5","DL","LGA","ATL","700","0.0"
"4","2","AA","JFK","DFW","759","0.0"
"9","2","AA","LGA","ORD","1430","12.0"
"12","6","DL","LGA","ORD","1325","0.0"
"10","5","DL","LGA","ATL","2005","0.0"
"7","2","DL","LGA","ORD","730","0.0"
"3","6","AA","JFK","PHX","1400","0.0"
"8","5","F9","LGA","ATL","1059","20.0"
"8","5","AA","JFK","LAX","600","0.0"
"7","4","OO","JFK","ORD","1129","87.0"
"9","5","B6","JFK","ATL","1605","0.0"
"10","7","YX","LGA","ATL","2005","17.0"
"11","4","AA","JFK","LAX","1935","0.0"
"12","1","DL","LGA","ATL","1925","49.0"
"3","2","DL","LGA","DFW","1920","48.0"
"4","5","DL","JFK","LAX","1545","0.0"
"9","7","UA","LGA","ORD","1005","0.0"
"7","7","UA","LGA","ORD","1500","4.0"
"10","3","B6","JFK","LAX","2229","12.0"
"10","7","AA","LGA","ORD","1030","0.0"
"10","5","AA","LGA","DFW","1829","0.0"
"12","6","9E","JFK","ORD","830","0.0"
"2","6","DL","JFK","ATL","1700","28.0"
"8","6","F9","LGA","ATL","2245","10.0"
"10","1","DL","LGA","DFW","1945","0.0"
"4","5","DL","LGA","ORD","1125","2.0"
"11","7","AA","LGA","ORD","1630","0.0"
"9","4","UA","JFK","LAX","1835","0.0"
"6","6","B6","JFK","ATL","1530","47.0"
"5","4","DL","LGA","ORD","2030","0.0"
"11","3","B6","JFK","ATL","1759","22.0"
"10","5","WN","LGA","ATL","1040","0.0"
"5","7","OO","JFK","ORD","1620","0.0"
"8","3","YX","LGA","ORD","700","0.0"
"12","5","DL","LGA","ATL","1259","5.0"
"3","7","B6","JFK","ATL","1220","0.0"
"12","3","DL","LGA","ATL","1559","0.0"
"4","1","DL","LGA","ORD","2030","0.0"
"8","7","AA","JFK","ORD","1543","0.0"
"4","3","DL","JFK","ATL","2135","11.0"
"6","1","DL","JFK","LAX","1515","133.0"
"10","4","B6","JFK","ATL","859","0.0"
"2","3","AA","LGA","ORD","1230","4.0"
"9","4","B6","JFK","ATL","1335","45.0"
"11","2","AA","LGA","ORD","1130","0.0"
"8","3","UA","LGA","ORD","1005","0.0"
"3","7","AA","JFK","PHX","1400","0.0"
"11","2","AA","JFK","PHX","1559","0.0"
"8","2","AA","JFK","DFW","820","0.0"
"11","6","AA","LGA","ORD","1230","0.0"
"11","7","AA","LGA","DFW","729","6.0"
"7","2","DL","LGA","ORD","1635","180.0"
"6","4","DL","LGA","ATL","1600","2.0"
"6","6","AA","JFK","DFW","820","1.0"
"4","4","OO","JFK","ORD","1125","0.0"
"12","1","B6","JFK","ORD","1300","13.0"
"11","3","AA","LGA","DFW","1839","0.0"
"4","5","AA","JFK","LAX","2030","0.0"
"5","5","AA","LGA","DFW","1400","0.0"
"2","5","DL","LGA","DFW","1520","39.0"
"6","1","OO","JFK","ORD","1935","0.0"
"3","1","B6","JFK","ATL","1759","135.0"
"9","6","DL","JFK","LAX","1755","15.0"
"8","6","B6","JFK","LAX","1100","0.0"
"12","1","DL","LGA","ATL","1559","49.0"
"9","2","DL","LGA","ATL","1855","0.0"
"4","3","AA","LGA","ORD","1737","2.0"
"12","7","B6","JFK","LAX","1830","38.0"
"5","5","AA","LGA","DFW","1700","0.0"
"3","5","AA","LGA","DFW","1700","152.0"
"3","2","B6","JFK","LAX","1200","2.0"
"10","6","UA","LGA","ORD","1500","0.0"
"11","3","B6","JFK","LAX","900","0.0"
"2","2","AA","LGA","DFW","1455","0.0"
"11","6","B6","JFK","DFW","2055","34.0"
"7","6","YX","LGA","ORD","1500","0.0"
"10","2","DL","JFK","ATL","1229","0.0"
"3","6","OO","JFK","ORD","1929","0.0"
"12","5","B6","JFK","LAX","1830","34.0"
"4","2","B6","JFK","ATL","1531","87.0"
"6","1","WN","LGA","ATL","725","0.0"
"5","3","B6","JFK","LAX","940","0.0"
"8","4","DL","LGA","ATL","700","5.0"
"2","2","DL","JFK","LAX","1020","0.0"
"5","1","B6","JFK","PHX","1950","6.0"
"4","7","F9","LGA","ATL","1050","73.0"
"5","7","AA","LGA","ORD","1329","0.0"
"6","5","DL","LGA","ORD","610","0.0"
"8","5","DL","JFK","DFW","1759","5.0"
"4","5","DL","LGA","ORD","1825","0.0"
"8","6","AA","JFK","LAX","700","0.0"
"8","2","9E","JFK","ORD","1155","0.0"
"9","5","DL","LGA","ATL","1600","0.0"
"4","2","AA","LGA","DFW","815","9.0"
"5","7","UA","LGA","ORD","1759","0.0"
"5","4","DL","LGA","ORD","1829","0.0"
"4","4","YX","LGA","ORD","1110","0.0"
"8","3","DL","JFK","PHX","650","15.0"
"12","2","DL","LGA","ATL","1029","0.0"
"4","7","DL","LGA","ATL","925","0.0"
"8","6","AA","LGA","DFW","555","44.0"
"11","7","AA","LGA","DFW","729","0.0"
"11","7","B6","JFK","LAX","2159","0.0"
"9","3","DL","LGA","ATL","1850","0.0"
"12","4","AA","JFK","PHX","1310","0.0"
"8","1","DL","LGA","ATL","700","0.0"
"9","4","AA","LGA","ORD","1030","50.0"
"8","3","UA","LGA","ORD","900","0.0"
"4","3","B6","JFK","LAX","713","0.0"
"3","1","AA","LGA","DFW","550","0.0"
"12","2","UA","LGA","ORD","1300","36.0"
"12","4","DL","JFK","LAX","1905","0.0"
"10","1","AA","JFK","LAX","1530","0.0"
"3","4","AA","JFK","DFW","1446","110.0"
"8","7","DL","JFK","ATL","840","0.0"
"9","4","B6","JFK","LAX","1729","1.0"
"12","4","B6","JFK","ATL","1520","0.0"
"5","4","AA","LGA","DFW","1400","0.0"
"11","5","DL","LGA","DFW","1525","134.0"
"8","2","AA","JFK","PHX","1629","74.0"
"4","5","AA","JFK","ORD","1729","0.0"
"2","7","DL","JFK","PHX","700","0.0"
"5","3","AA","JFK","LAX","1030","1.0"
"12","1","AA","LGA","DFW","1700","24.0"
"8","3","DL","LGA","ATL","1600","0.0"
"5","2","AA","LGA","DFW","1605","35.0"
"10","4","B6","JFK","LAX","1300","0.0"
"12","4","AA","LGA","DFW","1229","50.0"
"12","6","AA","JFK","LAX","1100","0.0"
"9","5","AA","LGA","DFW","640","0.0"
"9","7","DL","JFK","LAX","2130","0.0"
"5","2","B6","JFK","LAX","2000","0.0"
"12","3","B6","JFK","LAX","2215","2.0"
"11","3","DL","LGA","ATL","1359","20.0"
"6","4","DL","LGA","ORD","1135","164.0"
"12","7","B6","JFK","PHX","750","10.0"
"9","2","B6","JFK","LAX","2140","9.0"
"9","2","UA","LGA","ORD","1005","0.0"
"3","7","DL","JFK","ATL","840","0.0"
"8","6","DL","LGA","ORD","1855","0.0"
"7","5","AA","JFK","PHX","1629","34.0"
"6","2","AA","JFK","ORD","820","49.0"
"9","5","DL","LGA","ORD","1159","0.0"
"9","3","AA","LGA","DFW","1829","0.0"
"8","2","B6","JFK","ORD","730","18.0"
"3","3","AA","LGA","ORD","1747","0.0"
"7","3","DL","LGA","ATL","800","0.0"
"2","7","B6","JFK","LAX","1740","0.0"
"11","1","DL","LGA","ORD","730","0.0"
"2","1","NK","LGA","DFW","1200","31.0"
"2","2","B6","JFK","LAX","1559","0.0"
"5","1","DL","LGA","ATL","2130","0.0"
"7","6","AA","JFK","LAX","730","0.0"
"8","3","AA","LGA","ORD","1600","0.0"
"8","6","UA","LGA","ORD","900","0.0"
"8","7","DL","LGA","ATL","1250","0.0"
"3","4","DL","JFK","LAX","840","0.0"
"11","6","YX","JFK","ORD","1935","0.0"
"9","5","AA","LGA","ORD","1630","16.0"
"11","2","AA","LGA","DFW","1700","95.0"
"9","5","B6","JFK","PHX","945","20.0"
"9","5","AA","LGA","ORD","730","12.0"
"4","7","DL","JFK","LAX","700","12.0"
"2","4","YX","LGA","ATL","2020","0.0"
"4","7","NK","LGA","DFW","1159","2.0"
"12","5","AA","JFK","DFW","815","4.0"
"12","4","AA","LGA","ORD","1230","0.0"
"6","4","AA","LGA","DFW","829","0.0"
"5","2","AA","LGA","DFW","1430","0.0"
"11","5","DL","JFK","LAX","835","0.0"
"6","1","DL","LGA","ORD","1259","0.0"
"5","7","DL","LGA","ATL","1700","19.0"
"10","5","WN","LGA","ATL","1755","18.0"
"12","4","AA","LGA","DFW","729","0.0"
"5","7","AA","JFK","LAX","715","0.0"
"8","2","AA","JFK","PHX","650","0.0"
"9","5","AA","LGA","ORD","1030","0.0"
"8","3","UA","LGA","ORD","1405","0.0"
"7","3","B6","JFK","ATL","1500","0.0"
"5","6","AA","LGA","DFW","1000","0.0"
"11","1","B6","JFK","ATL","1540","0.0"
"4","5","WN","LGA","ATL","1035","0.0"
"8","1","DL","LGA","ORD","1630","0.0"
"7","7","DL","LGA","ORD","1630","21.0"
"8","5","AA","LGA","DFW","829","0.0"
"5","3","OO","JFK","ORD","1620","0.0"
"2","3","UA","LGA","ORD","1110","0.0"
"12","4","B6","JFK","LAX","700","12.0"
"6","3","UA","LGA","ORD","900","0.0"
"4","7","YX","LGA","ORD","1300","0.0"
"6","4","DL","JFK","LAX","700","5.0"
"8","2","UA","LGA","ORD","1111","0.0"
"3","1","B6","JFK","ATL","1735","113.0"
"2","4","DL","JFK","LAX","1545","0.0"
"12","4","DL","LGA","ATL","1715","29.0"
"7","3","AA","JFK","LAX","1932","9.0"
"5","5","DL","JFK","LAX","950","0.0"
"11","3","WN","LGA","ATL","1540","10.0"
"12","6","AA","LGA","DFW","930","2.0"
"9","7","DL","JFK","LAX","905","3.0"
"11","3","AA","LGA","ORD","1630","0.0"
"5","7","AA","LGA","ORD","1329","16.0"
"8","4","AA","JFK","LAX","1530","0.0"
"9","2","DL","JFK","PHX","1825","0.0"
"10","7","UA","LGA","ORD","630","0.0"
"9","5","DL","JFK","ATL","1955","51.0"
"10","5","AA","JFK","DFW","630","0.0"
"10","7","DL","JFK","DFW","819","2.0"
"12","6","DL","LGA","ATL","820","1.0"
"10","3","AA","JFK","PHX","630","0.0"
"11","1","DL","JFK","LAX","1905","0.0"
"7","4","AA","LGA","DFW","1600","0.0"
"3","5","DL","JFK","PHX","1950","25.0"
"3","2","DL","LGA","ORD","830","0.0"
"8","2","9E","JFK","ORD","1459","57.0"
"7","3","DL","JFK","LAX","2215","2.0"
"8","4","DL","JFK","DFW","1755","0.0"
"9","1","AA","LGA","DFW","738","2.0"
"11","1","DL","JFK","ATL","2145","0.0"
"9","2","DL","JFK","ATL","608","0.0"
"9","7","AA","JFK","PHX","1325","11.0"
"3","7","AA","JFK","LAX","1100","0.0"
"5","5","AA","JFK","LAX","2015","0.0"
"10","5","AA","JFK","DFW","820","0.0"
"9","7","B6","JFK","ATL","1605","0.0"
"5","7","WN","LGA","ATL","640","0.0"
"9","4","DL","JFK","LAX","1559","0.0"
"2","3","DL","LGA","ORD","1425","0.0"
"3","5","DL","LGA","ATL","1700","16.0"
"10","2","YX","LGA","ATL","1640","99.0"
"12","3","AA","JFK","PHX","1310","0.0"
"3","2","B6","JFK","ATL","2140","80.0"
"12","3","DL","LGA","ATL","1820","10.0"
"8","4","DL","LGA","DFW","1929","0.0"
"4","4","AA","LGA","DFW","1700","0.0"
"4","2","OO","LGA","ORD","1400","0.0"
"7","1","B6","LGA","ATL","2040","99.0"
"8","1","DL","JFK","LAX","1700","45.0"
"9","3","AA","JFK","LAX","1030","41.0"
"9","6","WN","LGA","ATL","1320","24.0"
"2","5","DL","JFK","PHX","1459","0.0"
"12","5","B6","JFK","ATL","810","165.0"
"11","4","DL","JFK","LAX","2030","2.0"
"12","5","9E","JFK","ORD","1455","0.0"
"3","7","YX","LGA","ATL","1729","0.0"
"5","7","AA","LGA","DFW","1229","0.0"
"9","1","AA","JFK","DFW","830","0.0"
"5","1","OO","JFK","ORD","1205","0.0"
"5","2","B6","JFK","ATL","820","0.0"
"8","3","B6","JFK","PHX","1755","0.0"
"2","3","B6","JFK","LAX","2159","0.0"
"5","7","AA","JFK","DFW","1759","12.0"
"9","2","DL","JFK","DFW","1805","23.0"
"3","7","B6","JFK","LAX","2010","0.0"
"8","3","AA","JFK","LAX","1000","0.0"
"3","1","AA","LGA","ORD","730","0.0"
"5","6","AA","JFK","PHX","1615","0.0"
"8","1","B6","JFK","PHX","2019","51.0"
"4","7","DL","LGA","DFW","930","0.0"
"12","4","AA","LGA","DFW","1855","7.0"
"3","1","AA","LGA","ORD","1630","0.0"
"4","7","AA","LGA","DFW","920","0.0"
"7","3","DL","LGA","ATL","1100","12.0"
"4","5","AA","LGA","ORD","1030","0.0"
"10","4","F9","LGA","ATL","2257","12.0"
"9","4","B6","JFK","LAX","1830","0.0"
"6","3","UA","LGA","ORD","1305","0.0"
"11","3","AA","LGA","DFW","1745","0.0"
"8","3","DL","JFK","PHX","1900","39.0"
"11","5","AA","JFK","LAX","2030","0.0"
"11","5","B6","JFK","ORD","630","0.0"
"3","2","OO","LGA","ORD","1915","0.0"
"2","4","DL","JFK","ATL","615","0.0"
"8","4","AA","LGA","ORD","1930","4.0"
"12","4","DL","LGA","ATL","1610","91.0"
"11","6","DL","LGA","ATL","1600","0.0"
"12","4","DL","JFK","ATL","1200","7.0"
"8","7","B6","JFK","LAX","820","0.0"
"12","1","DL","JFK","ATL","1556","0.0"
"9","3","YX","LGA","ATL","2005","0.0"
"5","2","AA","JFK","DFW","1436","0.0"
"10","7","AA","JFK","LAX","600","0.0"
"4","1","AA","LGA","ORD","1430","59.0"
"3","3","DL","LGA","ATL","1025","32.0"
"5","6","UA","LGA","ORD","800","0.0"
"5","3","DL","LGA","ATL","930","0.0"
"5","5","AA","JFK","LAX","1130","0.0"
"3","4","YX","LGA","ATL","2020","0.0"
"6","4","DL","LGA","ATL","1700","12.0"
"8","3","B6","JFK","ATL","2200","10.0"
"9","7","DL","LGA","ATL","1400","13.0"
"12","5","AA","JFK","LAX","1659","34.0"
"8","3","DL","LGA","ATL","700","0.0"
"11","2","AA","LGA","ORD","1030","0.0"
"6","7","B6","JFK","ATL","1530","0.0"
"2","1","DL","JFK","ATL","840","0.0"
"2","1","WN","LGA","ATL","1045","0.0"
"4","3","AA","JFK","LAX","1620","0.0"
"7","1","AA","JFK","LAX","729","0.0"
"8","4","AA","LGA","DFW","550","0.0"
"4","2","B6","JFK","ATL","2135","2.0"
"8","5","B6","JFK","ATL","900","0.0"
"8","2","DL","JFK","ATL","800","20.0"
"11","2","DL","LGA","DFW","800","0.0"
"2","7","F9","LGA","ATL","1049","0.0"
"12","2","DL","LGA","ATL","1925","0.0"
"7","3","DL","JFK","DFW","823","1.0"
"4","1","AA","LGA","DFW","1755","50.0"
"2","5","UA","LGA","ORD","800","0.0"
"6","4","DL","LGA","ATL","1600","0.0"
"8","3","DL","JFK","PHX","650","0.0"
"8","3","AA","LGA","ORD","729","0.0"
"5","3","B6","JFK","LAX","530","0.0"
"8","3","AA","JFK","PHX","1329","0.0"
"2","5","AA","LGA","DFW","1352","0.0"
"6","5","DL","LGA","DFW","1940","0.0"
"10","1","DL","LGA","ATL","730","0.0"
"10","6","AA","LGA","ORD","1130","0.0"
"11","5","DL","LGA","ORD","2035","146.0"
"8","3","OO","LGA","ORD","1107","0.0"
"9","3","AA","JFK","LAX","1800","0.0"
"10","3","OO","LGA","ORD","1656","0.0"
"4","5","AA","JFK","LAX","1030","0.0"
"3","5","AA","LGA","ORD","1840","137.0"
"2","1","B6","JFK","ATL","1759","25.0"
"4","5","AA","JFK","PHX","1310","16.0"
"7","1","DL","JFK","LAX","700","0.0"
"5","3","AA","LGA","ORD","930","0.0"
"2","6","DL","JFK","LAX","1545","41.0"
"3","7","DL","LGA","ATL","600","0.0"
"7","4","B6","JFK","ATL","932","29.0"
"8","4","WN","LGA","ATL","1035","5.0"
"12","4","DL","LGA","ORD","2030","54.0"
"6","7","AA","JFK","LAX","600","0.0"
"5","6","UA","LGA","ORD","1759","0.0"
"4","4","WN","LGA","ATL","1040","12.0"
"11","2","DL","LGA","ATL","1500","0.0"
"8","4","AA","LGA","DFW","1607","24.0"
"4","1","DL","JFK","LAX","1700","9.0"
"8","2","AA","JFK","LAX","1030","0.0"
"3","1","OO","JFK","ORD","1929","137.0"
"8","6","WN","LGA","ATL","715","4.0"
"6","6","DL","JFK","LAX","700","27.0"
"9","1","DL","JFK","ATL","608","0.0"
"12","2","B6","JFK","ORD","1300","63.0"
"5","6","AA","LGA","ORD","930","164.0"
"8","6","WN","LGA","ATL","715","0.0"
"12","1","WN","LGA","ATL","1035","0.0"
"5","1","B6","JFK","ATL","1301","1.0"
"9","7","B6","JFK","ATL","900","5.0"
"6","3","AA","JFK","LAX","1934","0.0"
"9","4","DL","LGA","DFW","800","0.0"
"2","1","OO","LGA","ORD","1300","0.0"
"9","4","DL","JFK","ATL","805","0.0"
"9","4","YX","JFK","ORD","1555","24.0"
"11","1","DL","LGA","DFW","600","0.0"
"11","3","DL","LGA","ORD","1830","47.0"
"8","5","B6","JFK","LAX","920","0.0"
"2","7","YX","LGA","ORD","1655","18.0"
"5","6","AA","LGA","ORD","1030","0.0"
"8","4","DL","LGA","ATL","1035","0.0"
"5","7","DL","LGA","ATL","1000","0.0"
"11","1","AA","LGA","DFW","1839","0.0"
"2","4","B6","JFK","LAX","1740","0.0"
"7","2","AA","LGA","ORD","729","0.0"
"12","4","AA","JFK","LAX","1530","70.0"
"9","4","DL","JFK","LAX","1020","0.0"
"5","4","AA","JFK","LAX","715","0.0"
"2","3","B6","JFK","LAX","1830","0.0"
"4","7","B6","JFK","LAX","2010","47.0"
"7","4","DL","JFK","ATL","840","74.0"
"8","3","AA","LGA","ORD","659","0.0"
"5","1","AA","LGA","DFW","1400","0.0"
"3","1","DL","LGA","ATL","1545","61.0"
"12","5","B6","JFK","ORD","630","0.0"
"3","5","AA","LGA","ORD","1747","0.0"
"4","3","AA","JFK","LAX","1620","0.0"
"2","7","DL","JFK","LAX","1345","0.0"
"8","7","DL","LGA","ATL","1859","2.0"
"8","2","WN","LGA","ATL","725","130.0"
"7","6","AA","JFK","LAX","2100","3.0"
"7","3","B6","LGA","ATL","2040","17.0"
"2","3","B6","JFK","DFW","2040","0.0"
"12","1","DL","LGA","ATL","2000","31.0"
"5","5","B6","JFK","LAX","1755","0.0"
"7","7","B6","JFK","PHX","2016","62.0"
"8","1","AA","LGA","DFW","1055","78.0"
"3","7","DL","JFK","ATL","1200","20.0"
"12","2","DL","LGA","ATL","1159","0.0"
"12","3","B6","JFK","LAX","1100","4.0"
"2","5","AA","JFK","ORD","900","0.0"
"5","7","AA","LGA","ORD","1329","0.0"
"11","3","DL","LGA","ATL","1600","2.0"
"4","5","UA","LGA","ORD","1000","0.0"
"4","3","DL","LGA","ATL","2010","0.0"
"11","7","AA","JFK","LAX","600","0.0"
"4","2","UA","LGA","ORD","1915","0.0"
"9","3","AA","LGA","DFW","1229","6.0"
"9","4","DL","LGA","ATL","1100","0.0"
"9","4","YX","LGA","ORD","1300","0.0"
"3","5","UA","LGA","ORD","1505","129.0"
"4","7","B6","JFK","LAX","920","0.0"
"12","2","AA","LGA","DFW","630","0.0"
"6","4","DL","LGA","ATL","1359","0.0"
"5","7","DL","LGA","ORD","1259","0.0"
"2","2","DL","LGA","ATL","705","0.0"
"9","2","YX","LGA","ATL","1350","0.0"
"11","1","B6","JFK","LAX","800","15.0"
"7","6","AA","JFK","ORD","829","0.0"
"10","3","AA","JFK","LAX","1929","0.0"
"2","1","B6","JFK","ORD","2130","0.0"
"2","5","B6","JFK","DFW","2116","44.0"
"8","2","B6","LGA","ATL","810","0.0"
"7","5","B6","JFK","LAX","900","10.0"
"2","7","AA","LGA","DFW","1902","0.0"
"7","7","DL","JFK","LAX","1920","87.0"
"9","3","DL","JFK","LAX","1355","0.0"
"8","3","DL","LGA","ATL","1145","0.0"
"7","2","AA","LGA","ORD","729","0.0"
"4","4","YX","LGA","ATL","905","0.0"
"7","1","DL","JFK","PHX","705","0.0"
"5","1","AA","JFK","LAX","715","0.0"
"8","6","AA","LGA","ORD","930","116.0"
"7","6","DL","LGA","ATL","800","11.0"
"10","3","DL","JFK","LAX","1210","0.0"
"2","2","YX","LGA","ATL","1408","0.0"
"10","2","DL","LGA","DFW","605","0.0"
"10","6","B6","JFK","DFW","2000","0.0"
"2","3","AA","LGA","ORD","730","0.0"
"4","4","AA","LGA","ORD","1330","0.0"
"7","7","WN","LGA","ATL","1430","2.0"
"9","4","DL","JFK","ATL","2200","9.0"
"7","3","AA","JFK","PHX","720","37.0"
"8","6","DL","LGA","ATL","1200","7.0"
"8","7","DL","JFK","PHX","1845","55.0"
"5","5","AA","LGA","DFW","1000","0.0"
"7","2","OO","JFK","ORD","1120","1.0"
"8","7","B6","JFK","PHX","945","0.0"
"5","1","DL","LGA","ORD","1125","0.0"
"3","1","DL","JFK","ATL","1540","31.0"
"6","5","AA","JFK","LAX","2100","48.0"
"2","7","B6","JFK","LAX","1830","15.0"
"4","3","DL","LGA","ORD","740","0.0"
"6","1","DL","JFK","PHX","700","0.0"
"6","3","AA","JFK","LAX","1130","0.0"
"11","4","DL","LGA","ORD","850","7.0"
"6","2","DL","JFK","ATL","1955","2.0"
"8","2","DL","LGA","ORD","1635","48.0"
"5","2","DL","LGA","ATL","1025","4.0"
"12","2","DL","LGA","DFW","1510","0.0"
"11","3","AA","JFK","DFW","815","10.0"
"8","1","UA","LGA","ORD","2100","0.0"
"2","5","OO","JFK","ORD","1230","23.0"
"4","3","B6","JFK","LAX","1720","8.0"
"11","1","B6","JFK","ORD","1305","0.0"
"2","3","WN","LGA","ATL","1450","0.0"
"8","4","AA","LGA","ORD","1430","20.0"
"11","1","DL","JFK","DFW","805","0.0"
"4","1","DL","LGA","ORD","850","0.0"
"8","4","AA","JFK","LAX","1759","73.0"
"8","2","AA","JFK","PHX","1329","0.0"
"11","5","AA","JFK","PHX","630","0.0"
"12","4","DL","LGA","DFW","1020","11.0"
"5","2","AA","LGA","ORD","1629","0.0"
"12","3","UA","LGA","ORD","1300","6.0"
"3","5","B6","JFK","LAX","2010","0.0"
"4","5","DL","LGA","DFW","1500","0.0"
"4","2","B6","JFK","LAX","2010","0.0"
"5","3","AA","LGA","ORD","1846","0.0"
"7","3","B6","LGA","ATL","1325","7.0"
"3","2","AA","LGA","DFW","550","0.0"
"9","4","DL","JFK","LAX","840","0.0"
"8","2","DL","LGA","ATL","1705","10.0"
"11","1","AA","LGA","ORD","1733","0.0"
"6","4","DL","LGA","ATL","600","0.0"
"8","2","DL","LGA","ATL","1500","20.0"
"8","1","DL","JFK","LAX","1221","57.0"
"10","3","DL","JFK","ATL","1605","0.0"
"9","2","AA","JFK","PHX","1325","0.0"
"9","5","UA","LGA","ORD","630","0.0"
"3","2","DL","LGA","ATL","925","7.0"
"5","2","DL","LGA","DFW","1900","0.0"
"7","1","DL","LGA","ORD","1135","0.0"
"12","3","B6","JFK","LAX","700","0.0"
"3","2","B6","JFK","DFW","2115","45.0"
"8","5","AA","LGA","DFW","1600","7.0"
"4","2","UA","LGA","ORD","600","0.0"
"8","7","DL","LGA","ATL","1600","16.0"
"8","4","B6","JFK","ATL","1530","0.0"
"12","3","B6","JFK","LAX","1830","1.0"
"6","7","DL","JFK","LAX","1200","0.0"
"5","2","DL","JFK","LAX","1000","0.0"
"12","4","DL","JFK","ATL","815","2.0"
"3","1","AA","JFK","LAX","1929","0.0"
"12","7","DL","JFK","LAX","840","0.0"
"7","4","AA","JFK","ORD","1550","0.0"
"4","7","DL","JFK","ATL","835","21.0"
"3","4","UA","LGA","ORD","2100","0.0"
"10","5","DL","LGA","ORD","850","4.0"
"12","4","F9","LGA","ATL","1059","13.0"
"4","3","UA","LGA","ORD","1915","0.0"
"6","7","AA","JFK","LAX","1934","91.0"
"6","5","AA","JFK","PHX","1324","0.0"
"6","1","DL","LGA","ORD","730","0.0"
"10","6","B6","JFK","ATL","859","0.0"
"8","1","B6","JFK","LAX","2015","0.0"
"7","6","B6","JFK","LAX","2040","0.0"
"8","3","DL","LGA","ATL","1145","0.0"
"9","4","DL","LGA","ORD","1830","0.0"
"3","5","DL","JFK","LAX","1315","24.0"
"8","5","DL","JFK","ATL","1130","5.0"
"9","7","OO","LGA","ORD","1915","1.0"
"2","2","DL","JFK","ATL","1200","0.0"
"6","3","DL","LGA","ORD","1820","50.0"
"11","1","DL","LGA","ATL","959","35.0"
"4","6","AA","JFK","LAX","1529","0.0"
"9","4","AA","LGA","ORD","830","0.0"
"4","2","B6","JFK","LAX","713","0.0"
"9","4","AA","LGA","ORD","1830","0.0"
"3","1","B6","JFK","LAX","2010","36.0"
"6","1","B6","JFK","LAX","1100","0.0"
"10","5","DL","JFK","ATL","615","0.0"
"10","3","AA","LGA","DFW","1600","0.0"
"7","7","AA","JFK","LAX","959","30.0"
"6","4","UA","LGA","ORD","1305","20.0"
